Mr Patient was a poor candidate for anticoagulation because of his history of metastatic melanoma and the question of CNS metastases,['NPP']
Mr Pohl is a 53  yearold male with a history of ETOH  hypertension who presented int he emergency room with increased agitation  like secondary to ETOH intoxication and developed subsequent hypotension  systolic blood pressures in the 80 s status post Ativan and Haldol  but was responsive,"['NPP', 'PIP']"
Mr Vazquez is a 48 year old man with a history of hepatitis C  bipolar disorder with suicide attempts in the past  recent CMED admit earlier in 405 who was found alert approximately one hour after taking an unspecified number of pills,['NPP']
Mrs Cast is a 50 year old white female with a history of chronic obstructive pulmonary disease and evidence of severe lobular emphysema  who has progressive shortness of breath and inability to carry on with activities of daily living without assistance,"['NPP', 'PIP']"
Ms Breunlinke is a 69 yearold right handed woman  status post surgical correction of a C1 to C2 dural AVM in January  1998  now presenting with a one month history of increasing left sided weakness and pain with spasticity  occasional difficulty swallowing and abdominal pain,"['NPP', 'PIP']"
Ms Bridge is a 74 yo female admitted to outside hospital on 20151021 with chest discomfort  vomiting and shortness of breath,['NPP']
Ms Crossman is an 84 year old female with complaints of abdominal pain  diarrhea  nausea and vomiting x 1 week  who presented to an outside hospital,['NPP']
Ms Franklin is a 34  yearold woman with Bipolar disorder and group home resident who by way of EMS for apparent alprazolam overdose,['NPP']
Ms Lenkpruskihkooglekih is a 63yearold lady with a history of frequent premature ventricular contractions and infrequent short runs of nonsustained ventricular tachycardia  one fourbeat run  in 1991  for which several antiarrhythmic agents including Propranolol  Quinidine  Procainamide  Tenormin  Norpace  Corgard  and Flecainide were used  but were stopped because of intolerance,['NPP']
NAD  awake  alert  blind  able to hear loud voices at L ear,['NPP']
NAD  pleasant  speaking in complete sentences  poor air movement bilaterally  L gt R  no wheezes or rales  rrr  distant  abd benign  no edema  alert and oriented times three  no focal deficits  conversant Studies,['NPP']
NECK  Supple  No LAD  No JVD,['NPP']
NO murmurs  rubs or gallops,['NPP']
NSR R 60 Normal axis  intervals  incomplete RBBB  flat T aVL  V2  TWI V1,['NPP']
Nausea  vomiting  Abdominal pain  distention,['NPP']
Neck  Supple   JVD   Bruits,['NPP']
Neck  Supple  FROM   JVD   carotid bruits,['NPP']
Neck  Supple with full range of motion  no lymphadenopathy nor thyromegaly,['NPP']
Neck  she has II+ bilateral carotids  no bruits  no jugular venous distention,['NPP']
Neck  supple  no LAD  no JVD,['NPP']
Neck exam revealed no jugular venous distention and no masses,['NPP']
Neck was supple without masses or defects,['NPP']
Neurologic examination  alert and oriented x 3  slurred and slow speech  distractable,"['PIP', 'NPP']"
Neurological exam on admission revealed he was drowsy but easily arousable to voice  oriented to person  Retelk County Medical Center  and date  able to say no but mildly inattentive during examination,['NPP']
Neurology concluded episode was most concerning for TIA,"['PIP', 'NPP']"
Neurology was also consulted and a head CT showed old lacunar infarcts but no acute causes for a change in mental status,['NPP']
Neurology was consulted due to the concern for seizures in the setting of dusky episodes,"['PIP', 'NPP']"
New inferior and inferolateral wall motion abnormalities with more severe mitral regurgitation present,"['PIP', 'NPP']"
New lower left lateral CW opacity  likely loculated pleural fluid,"['NPP', 'PIP']"
New rounded lowdensity area measuring 25 cm in left basal ganglia  which partially extends to the left thalamus  probably representing subacute infarction,"['PIP', 'NPP']"
Nicholas seizures  no LOC  no head or neck trauma,['NPP']
No JVD or increased JVP was appreciated at 0 degrees,['NPP']
No S3  S4,['NPP']
No S3 or S4,['NPP']
No S3 or opening snap,['NPP']
No acute intracranial hemorrhages or midline shifts were noted  although a soft tissue mass was noted at the level of C2,['NPP']
No acute pathology was noted and no treatment was necessary at this time,['NPP']
No aortic stenosis or aortic regurgitation is seen,['NPP']
No arteriovenous malformations are identified  there is no evidence of recurrence of her former vascular malformation,"['PIP', 'NPP']"
No chest pain  no shortness of breath  1+ ankle edema,['NPP']
No clubbing  cyanosis or edema,['NPP']
No clubbing or cyanosis,['NPP']
No complications,['NPP']
No cyanosis and no clubbing,['NPP']
No definite evidence for significant myocardial ischemia  although cardiac enzymes were sent and he ruled out for myocardial infarction,['NPP']
No erythema or swelling noted,['NPP']
No evidence of acute intracranial hemorrhage or fractures,['NPP']
No fc sweats,['NPP']
No fever  no fetal tachycardia  rupture of membranes at delivery,['NPP']
No fevers or chills  no chest pain  no shortness of breath,['NPP']
No headache  no nausea  vomiting or diarrhea,['NPP']
No hemoptysis  hematemesis  abdominal pain  black or tarry stools  dysuria  frequencyurgency,['NPP']
No hepato or splenomegaly,['NPP']
No hepatosplenomegaly and no CVA tenderness,['NPP']
No history of head trauma or seizure disorder,['NPP']
No known drug allergies at the time of admission  however  it is assumed that her rigidity and jaw clenching was secondary to Fentanyl,['NPP']
No lesions or rashes,['NPP']
No lymphadenopathy was noted in the neck  there was a question of right axillary lymphadenopathy,['NPP']
No mass or vegetation is seen on the mitral valve,['NPP']
No masses or thrombi are seen in the left ventricle  due to poor echo windows cannot fully exclude,['NPP']
No masses or vegetations are seen on the aortic valve,['NPP']
No murmur or rub,['NPP']
No murmurs  rubs  or gallops,['NPP']
No murmurs  rubs or gallops,['NPP']
No nausea  vomiting  diaphoresis,['NPP']
No nausea  vomiting  or diarrhea,['NPP']
No other masses or thyromegaly noted,['NPP']
No palpitations  history of epigastric pain and body weight loss,['NPP']
No prominent focal abnormalities were evident  and there were no epileptiform features,['NPP']
No rashes or petechiae  linear and burn scars as above,['NPP']
No rebound or guarding,['NPP']
No recent viral syndromes or URI s,['NPP']
No signs of endorgan damage at present except for elevated creatinine  which is more likely a chronic problem,"['NPP', 'PIP']"
No signs of infection presently  and tolerating dialysis without difficulty,['NPP']
No spontaneous echo contrast or thrombus is seen in the body of the left atrium or left atrial appendage,['NPP']
Nodularities in the common bile duct visualized by endoscopic retrograde cholangiopancreatography was also worrisome for cholangiocarcinoma and the patient was admitted to the Blue General Surgery Service for possible surgical interventions,"['NPP', 'PIP']"
Nontender  nondistended,['NPP']
Normal S1 and S2 without murmurs or rubs,['NPP']
Notable for Down aposs syndrome  Altzheimer aposs disease secondary to Down aposs syndrome diagnosed in 1998  status post multiple falls  no heart disease  ankle surgery and an abnormal EEG,"['NPP', 'PIP']"
Notable for a history of trigeminal neuralgia  left shoulder surgery  fibrocystic breast disease  endometriosis and status post total abdominal hysterectomy,['NPP']
Notable for decreased ability to do her activities of daily living  a decrease in her language  some urinary accidents  increased falls and a poor gait,['NPP']
Notable for her diffuse expiratory wheezes and scattered expiratory crackles,['NPP']
OTHER DIAGNOSIS  Conditions  Infections  Complications  affecting Treatment  Stay Obesity HTN High Cholesterol Tobacco Fhx of CAD ETT 1294    ischemia ECHO 0289 nl ETT 0389  0790 c  w ND ische,['NPP']
OTHER DIAGNOSIS  Conditions  Infections  Complications  affecting Treatment  Stay dm  diabetes mellitus  anxiety  anxiety  htn  hypertension  gerd  esophageal reflux,['NPP']
Of note  the patient has extreme pain with these dressing changes and requires parenteral morphine sulfate for pain control during dressing changes,['NPP']
Of note  the patient is status post lymphoma with treatment of chemotherapy and radiation six years ago  and is an insulindependent diabetic,['NPP']
Oliguric ARF  likely prerenal due to nv poor po intake and poor forward flow  However  need to continue diuresis,"['NPP', 'PIP']"
On 020691  he was seen in FLFDMC and at that point  his temperature was noted to be 1014 and he had malaise and diarrhea,['NPP']
On 020891  the patient called Dr Seen because of increased shortness of breath and malaise,['NPP']
On 021391  the patient had a bronchoalveolar lavage performed which showed a toluidine blue with many pneumocysts noted,['NPP']
On 05172004 the patient underwent atotal abdominal hysterectomy  bilateral salpingooophorectomy  bilateral node dissection  omentectomy  lysis of adhesions  removal of mass from surface of transverse colon,['NPP']
On 062400 the patient was found to have pulmonary infiltrates and some hemoptysis,['NPP']
On 062600 due to agitation  change in mental status and increased respiratory distress  the patient was intubated,['NPP']
On 51105 repeat imaging revealed some edema and mass affect,['NPP']
On 5992 the rightsided symptoms worsened and she also had some elements of aphasia,['NPP']
On Ct scan  a right psoas mass  most consistent with a hematoma  was seen,"['NPP', 'PIP']"
On HD6  colonscopy was performed for decompression  and revealed pseudomembrane and friable colonic tissue,['NPP']
On POD8 a CT scan was obtained which revealed an abcess with a colovesicular fistula,"['PIP', 'NPP']"
On a rectal examination she is guaiac negative  no masses and no gluteal ulcers or decubiti,['NPP']
On admission  revealed a vigorous nondysmorphic premature infant  with moderate subcostal retractions and some occasional grunting  normal S1  S2 heart sounds  no murmur,['NPP']
On admission  the patient was noted to have elevated bilirubins in the 3 range and mildly elevated alkaline phosphatase consistent with a cholestatic picture,"['NPP', 'PIP']"
On admission to the emergency room  the patient was somewhat argumentative and confused as well as uncooperative with procedures,"['NPP', 'PIP']"
On exploration of the abdomen revealed significant nodularity of the liver indicating of advanced cirrhosis,"['PIP', 'NPP']"
On hospital day number three  her blood cultures came back positive in the anaerobic culture for grampositive cocci in pairs and clusters,"['PIP', 'NPP']"
On physical exam today  the patient did not have any swelling  and he states that he did not feel the swelling was present,"['NPP', 'PIP']"
On physical examination  patient is in no acute distress  afebrile  blood pressure 13480  heart rate 80 and regular  no bruits,['NPP']
On postoperative day two the patient was noted to have some swelling in her left lower extremity and this was felt to be a hematoma secondary to her PVR cuff,"['PIP', 'NPP']"
On presentation  the patient denied chest pain  shortness of breath  and cough,['NPP']
On that day he was slightly diaphoretic with some tachycardia to 100,['NPP']
On the 16th  a urine culture was obtained and did grow out greater than 100000 colonies of E coli which was intermittently resistant to Ciprofloxacin,"['PIP', 'NPP']"
On the day of admission  he felt  congested  in his chest  and had a new fever,['NPP']
On the day of admission  when he fell  the patient was experiencing no chest pain  no shortness of breath  and had no loss of consciousness  no head trauma with fall,['NPP']
On the day of admission she returned to the outside hospital Emergency Room where an abdominal CT was performed  which showed  thickened stomach and free air,['NPP']
On the day of transfer  the patient was noted to be confused with waxing and waning sensorium  thus  a delirium workup was initiated looking for precipitants,"['PIP', 'NPP']"
On the second hospital day  her gait continued to be markedly unstable  although with no consistent pattern in terms of weakness or directionality of falling  and she continued to have no reproducible upper extremity or lower extremity ataxia or dysmetria,['NPP']
On the third hospital day the patient s pain was improving and the rebound was decreasing,['NPP']
On this echocardiogram  he was found to have mildly dilated left atrium  mild symmetric left ventricular hypertrophy  and a normal ejection fraction of greater than 55,['NPP']
On this examination  the patient was found to have mild biliary stricture most likely secondary to chronic pancreatitis,"['PIP', 'NPP']"
Ophthalmology noted that this left Martha coloboma was likely an isolated anomaly in the absence of other pathology,"['NPP', 'PIP']"
Osseous structures are remarkable for degenerative changes of the spine  and a fracture of the proximal right humerus  with orthopedic hardware causing beam hardening artifact,['NPP']
Over the next 12 hours while in transit to the hospital  the patient aposs right lower extremity became red  swollen  and increasingly painful,['NPP']
Over the past four weeks  the patient reported progressive shortness of breath and mid thoracic back pain,['NPP']
Overall LVEF is difficult to assess due to poor echo windows although the basal LV appeas hyperdynamic without regional contraction abnormality  suspect significant improvement compared to prior study dated 20170718,['NPP']
Overnight in the ICU patient was noticed to have painful bullae on hands and arm along with swelling,['NPP']
PLEASE CLEAN INCISION SITE WITH NORMAL SALINE OR CLEAN WATER THREE TIMES A DAY AND PLACE ANTIBIOTIC OINTMENT  GIVEN  ON TOP OF WOUND,['NPP']
PMH  Carpal tunnel syndrome  Hypertension  Hyperlipidemia  Arthritis,['NPP']
PMH  HTN  Renal calculi  sleep apnea,['NPP']
PMH  Hypertension  Hyperlipidemia  Diabetes Mellitus  Hypothyroid  ho Bilateral DVT s Pleural disorder  Sarcoidosis  Gastritis  B12 deficiency  Chronic renal insufficiency  sp Appendectomy  sp Lap cholectomy  sp Total abdominal hysterectomy,['NPP']
PPROM with bleeding and transverse lie prompted cesarean section,"['PIP', 'NPP']"
PROSTATE CANCER AND RENAL FAILURE,['NPP']
Pain  Her pain was controlled with IV pain medicines while in ICU,['NPP']
Palpation of the neck discloses a multinodular goiter  larger on the right side  with no associated cervical lymphadenopathy,"['PIP', 'NPP']"
Past medical history is as stated above  aortic stenosis  found to be critical on echocardiogram on 41392  done in Otte A  New Jersey and was found to have left ventricular hypertrophy and ejection fraction of 58  no right heart wall motion abnormalities and an aortic valve gradient of greater than 100,['NPP']
Path consistent with renal cell carcinoma of chromophobe type with Carter nuclear grade of 44,"['NPP', 'PIP']"
Patient denies CP  SOB  light headedness  or dizziness prior to of after the fall,['NPP']
Patient has a history of suicidal ideations and self mutilation,['NPP']
Patient s LE ulcers appear chronic and do not appear to be the source of infection,"['PIP', 'NPP']"
Patrick reports a mild cough for 2 days PTA  nonproductive,"['NPP', 'PIP']"
Penicillin for which she reports a rash and dyspepsia when taking uncoated aspirin,['NPP']
Per daughter these symptoms are typical of COPD flare,"['PIP', 'NPP']"
Per notes  pt denied SOB  CP  and abdominal pain prior to intubation,['NPP']
Per pt s son  she is bedbound at baseline due to her multiple LE femur fractures,['NPP']
Pericardial effusion  unclear etiology  OSH had raised question of RV perforation from pacer  however she had a normal echo appearance of lead  no tamponade by exam,"['NPP', 'PIP']"
Plans to follow up with outpatient MRA to rule out ischemic causes of post prandial pain  as well as HIDA with CK challenge to evaluate for biliary dyskinesia without stasis,['NPP']
Please call if you notice redness  swelling  or tenderness of your chest wound  or if it begins to drain pus,"['NPP', 'PIP']"
Please call the surgeon or return to the Emergency Department if you develop chest pain  shortness of breath  fever greater than 1015  foul smelling or colorful drainage from your incisions  redness or swelling  severe abdominal pain or distention  persistent nausea or vomiting  inability to eat or drink  or any,"['NPP', 'PIP']"
Please continue Mr David Montero for one month to fight his blood borne infection  to prevent seeding of his aortic graft and continue Bactrim for ten days after discharge to treat the E coli in his urine,['NPP']
Please return if your symptoms return  you develop a fever,['NPP']
Please return to the Deanna if you experience SOB  chest pain  fevers  chills  dizziness  decreased urine output,['NPP']
Please return to the ED if you develop any worsening pain  vomiting or fevers gt 101,['NPP']
Please return to the hospital if you experience chest pain  shortness of breath  lightheadedness or dizziness,['NPP']
Please return to the hospital or call Dr Alvarado s office if you experience chills or fever greater than 101 degrees F,['NPP']
Please see a doctor if you feel dizzy  or have blood in your stool again,['NPP']
Pleural effusion  The patient was noted have an effusion on CXR,['NPP']
Pleural effusions  Likely due to CHF although had some leukocytosis at admission to OSH,"['PIP', 'NPP']"
Portable supine chest radiograph shows improvement in edema compared to studies from four and five days earlier with no significant radiographic change in right upper lobe consolidation consistent with pneumonia,"['NPP', 'PIP']"
Positive bowel sounds  nontender and nondistended,['NPP']
Possible abnormality on the aortic valve as described above without aortic regurgitation,"['PIP', 'NPP']"
Post catheterization echocardiogram showed an ejection fraction of 30  moderate systolic dysfunction  basal anterior hypokinesis  mid anterior akinesis  basal anteroseptal hypokinesis  mid anteroseptal akinesis,['NPP']
Postop course cb right upper extremity DVT and postop Afib,['NPP']
Postoperative changes of the sternum and media stinum were seen and no acute pulmonary disease was visualized,['NPP']
Postoperatively  the patient had some abdominal bloating with evidence of subcutaneous emphysema over the abdomen,['NPP']
Pregnancy was uncomplicated until an occurrence of HSV outbreak occurred on 20170913 approximately one week prior to delivery,['NPP']
Premature infant born at 31 and 67 weeks gestation  resolved respiratory distress syndrome,['NPP']
Presented w  epigastric pain  SOB at work,['NPP']
Probable ateletasis of lingula  consistent with pneumonitis,"['NPP', 'PIP']"
Proceed to the EREWMonica if your wound becomes red  swollen  warm  or produces pus,"['NPP', 'PIP']"
Prostate specific antigen increased from 779 to 88  and the patient also had urinary incontinence and body weight loss,['NPP']
Pt denied any bleeding or clotting disorders and has never had a clot in the past,['NPP']
Pt feeling well  denies abd pain  NV  LH  SOB  CP,['NPP']
Pt has ho colon can to liver  sp resxn with serosal implants in 903,"['PIP', 'NPP']"
Pt is now sp drainage of right pleural effusion  diagnostic and therapeutic  with studies consistent with transudate  etiology most likely 0215 CHF,"['NPP', 'PIP']"
Pt now on IV Ceftriaxone  was on levoflox since 0524 however UA now floridly positive  more so than UA at OSH  so felt possibly levoresistant,"['PIP', 'NPP']"
Pt was preparing lunch when suddenly felt lightheaded  faint and immediately fell to the kitchen floor face first,['NPP']
Pt was recently admitted to The Hospital for Orthopedics from 1207 thorugh 1214 with hypotension thought to be secondary to overdiuresis at HD,"['PIP', 'NPP']"
Pt was seen by GI on 13 EGD was performed HD2 which was negative for gastritis  stricture or ulcer,['NPP']
Pulm  CTA bl w no crackles or wheezing,['NPP']
Pulmonary capillary wedge pressure was markedly elevated at 38  with a very large mitral valve gradient,['NPP']
Pupils equal  round and reactive to light  extraocular movements intact  anicteric  not injected,['NPP']
Question mild erythema and warmth of left LE,['NPP']
R Lung Mass  likely cancer,"['NPP', 'PIP']"
RESP  CTABL  no crackles  no wheezing or rhonchi,['NPP']
RESP  Decreased air entry and crackles at both lung bases,['NPP']
ROS    emesis  BRBPRmelena  feverchills  sob,['NPP']
Rate of 91  first degree AV block  intervals 22  92  36  with left ventricular hypertrophy,['NPP']
Reason  Fever  fu infiltrte,['NPP']
Reason  Please eval for perf  ischemic bowel,['NPP']
Reason  Please ro acute process,['NPP']
Reason  altered mental status,['NPP']
Reason  bleed,['NPP']
Recent urinary tract infection  E coli 0393,"['NPP', 'PIP']"
Recent weight loss associated with the pneumonia,"['PIP', 'NPP']"
Rectal normal tone  guaiac positive brown stool  no perirectal lesions or erythema,['NPP']
Regular rate and rhythm with no extra heart sounds and no murmurs,['NPP']
Renal Failure  creatinine on admission was 16 Likely acute hypertensive nephropathy plus probalbe longstanding hypertensive disease,"['NPP', 'PIP']"
Repeat CXR showed improvement of the effusion and on discharge he had been breathing well on room air without complications,['NPP']
Respiratory distress  On 1012  the patient was transferred to Medicine Intensive Care Unit secondary to respiratory distress,['NPP']
Responsible After Study for Causing Admission  COPD exacerbation with NSTEMI,"['PIP', 'NPP']"
Resting WMA include mid to distal septal akinesis  apical akinesis  inferior akinesishypokinesis  and mid to distal anterolateral hypokinesis  akinesis,['NPP']
Resting regional wall motion abnormalities include inferior and inferolateral hypokinesis,"['PIP', 'NPP']"
Resting regional wall motion abnormalities include inferolateral  inferior and mid septal hypokinesis,"['PIP', 'NPP']"
Resting regional wall motion abnormalities include mild apical hypokinesis,"['PIP', 'NPP']"
Resting regional wall motion abnormalities include mild inferior hypokinesis,"['PIP', 'NPP']"
Return immediately for worsening signs of infection  increased swelling  pain  redness  or for any neurologic changes  blurry or double vision  headaches  trouble walking  etc,"['PIP', 'NPP']"
Return to ED or call PCP if symptoms worsen or if fever with headache,"['NPP', 'PIP']"
Return to the ED for worsening chest pain  shortness of breath  nausea  vomiting  fever  chills  weakness  dizzinessnumbness  or any other problems,['NPP']
Return to the ER for high fevers  vomiting  uncontrolled pains or other concerns as needed,['NPP']
Return to the emergency room if you develop fevers  chills  severe headaches  visual disturbances  nause  vomiting and  or any other symptoms that are concerning to you,['NPP']
Revealed icteric sclerae  the oropharynx with extensive thrush  and an ulcer under his tongue,['NPP']
Review of systems shows that the patient denies any orthopnea  paroxysmal nocturnal dyspnea,['NPP']
Review of systems was significant for progressive abdominal discomfort  decreased oral intake  and weakness in the past nine weeks,['NPP']
Richard Williams  Twin number II  was born at 3167 weeks gestation by cesarean section for rupture of membranes of Twin number I and progressive preterm labor,['NPP']
Right groin status post catheterization showed no hematoma or bruit,['NPP']
Right lower extremity examination demonstrated mild swelling and ecchymosis of the right posterior thigh and approximately a 3 cm laceration in the lower leg  expressive of moderate amounts of standard sterile,"['NPP', 'PIP']"
Right lower quadrant scar and inferior midline scar that are well healed,['NPP']
Right thalamic hemorrhage  hypertension  diabetes mellitus,['NPP']
Rightsided ptosis  right eye not reactive to light  cataract present  patient blind in that eye  left eye reactive to light  cataract also present in that eye,['NPP']
S1  S2 with Grade IIVI SEM  +S3,['NPP']
S2 narrowly physiologically split with accentuation of P2,"['PIP', 'NPP']"
SOB  Most consistent with CHF by exam  although unknown what the severity of her COPD is currently,"['NPP', 'PIP']"
Scattered parenchymal opacities in the left lower lobe represent superimposed infection vs atelectasis,"['NPP', 'PIP']"
Scattered rhonchi with diminished breath sounds in the bases,"['NPP', 'PIP']"
Second  he had a witnessed episode in which his eyes rolled to the back of his head and there was a question of some seizure activity,"['PIP', 'NPP']"
She also complained of some loose stools on the day of admission  no nausea or vomiting,['NPP']
She also denies having hoarseness  difficulties in finding words  speaking  hiccups  or diplopia,['NPP']
She also described sob  nausea  worsening lower ext edema,['NPP']
She also had an episode of nausea with some emesis  after being treated with Zofran with no relief  a nasogastric tube was placed which drained 1200 cc of bilious fluid,"['PIP', 'NPP']"
She also has food allergies to raw vegetables as well as some shortness of breath and throat constriction with shrimp,['NPP']
She awoke with nausea on the day of admission and pleuritic chest pain,['NPP']
She can be given prn lasix for weight gain or shortness of breath,['NPP']
She denied abd pain  fevers  chills,['NPP']
She denied fevers  chills or sweats,['NPP']
She denied having any weakness  numbness  or pain,['NPP']
She denies any CP  cough  fever  abd pain  diarrhea  black or bloody stools  headache,['NPP']
She denies any CP  cough  fever  abdominal pain  diarrhea  black or bloody stools or headache,['NPP']
She denies any fevers or chills,['NPP']
She denies any vomiting  states that the episodes usually last about five minutes and are relieved with rest,['NPP']
She denies chest pain  orthopnea  paroxysmal nocturnal dyspnea,['NPP']
She denies dysuria or excessive urinary frequency,['NPP']
She described the pain as being exacerbated by eating and described an associated weight loss,"['PIP', 'NPP']"
She developed additional abdominal tenderness and distention,['NPP']
She developed no problems with edema or with her wound during her hospital stay,['NPP']
She did not complain of headache  diplopia  or any other neurological symptoms,['NPP']
She did well off antiarrhythmic agents until October of this year when she was noted to have atrial fibrillation with a rapid ventricular rate after several days of decreased exercise tolerance,"['PIP', 'NPP']"
She eventually underwent a cardiac cath to assess coronary disease which revealed three vessel coronary artery disease,['NPP']
She had a Hoffman aposs sign greater on the right than the left and she had 10 beats of clonus in the right foot and 35 beats in the left foot,['NPP']
She had a dominant right coronary artery with minor disease,"['NPP', 'PIP']"
She had a workup by her neurologist and an MRI revealed a C56 disc herniation with cord compression and a T2 signal change at that level,"['PIP', 'NPP']"
She had also been noted to be confused and combative during that 24 hour period,['NPP']
She had no murmurs and no gallops,['NPP']
She had some nausea  vomiting and generally was taking poor pos at her NH,['NPP']
She has a history of glaucoma and a questionable history of claudication in her legs as well as a history of hypertension,['NPP']
She has a history of of angina without myocardial infarction that has not been worked up,['NPP']
She has also had some discomfort in her left lower abdomen and notes diarrhea every 45 days,['NPP']
She has been on Coumadin since and has continued to have occasional palpitations and mild shortness of breath,['NPP']
She has developed symptoms from a right lower dominant nodule with pressure discomfort in the neck,"['PIP', 'NPP']"
She has had at least two bleeding episodes in the past  mostly described as being accompanied by generalized weakness,"['NPP', 'PIP']"
She has had continuing vaginal discharge  and was diagnosed with bacterial vaginosis one day prior to admission  and was given a prescription for Flagyl,"['PIP', 'NPP']"
She has had no apnea  bradycardia or desaturation,['NPP']
She has had no fevers  chills  respiratory symptoms  diarrhea  bright red blood per rectum or melena,['NPP']
She has had no motor weakness  abnormal sensation  numbness  tingling or incontinence of bowel or bladder,['NPP']
She has had several prior bleeding events and presented with a subacute bleed in the mid to lower pons,['NPP']
She has no dyspnea or dysphagia,['NPP']
She has no family history of gallbladder or pancreatic disease,['NPP']
She has no history of asbestos exposure or tuberculosis exposure,['NPP']
She has no history of liver disease  hepatitis,['NPP']
She has no rebound or guarding,['NPP']
She has not had hypertension or diabetes  and says he has lowered her cholesterol from 333 to 197 by changing her diet,['NPP']
She has paraplegia secondary to HTLV exposure while on vacation in the Bahamas six years ago,"['PIP', 'NPP']"
She is anicteric without rash or HEENT,['NPP']
She is asked to call with any fevers  chills  increasing weakness or numbness or any bowel and bladder disruption,['NPP']
She is to also call the office if she has any fever greater than 101  bleeding from the surgical wounds  or pus from the wounds,['NPP']
She is without bruits or JVD,['NPP']
She presented with three days of general malaise  nausea  vomiting  shortness of breath  cough productive of white sputum,"['NPP', 'PIP']"
She received a 7 day course of amoxicillin for which Enterococcus was sensitive but Klebsiella unknown,['NPP']
She recieved further resection of remaining colon  repair of a leak from Relaford pouch and repair of colovesicular fistula,['NPP']
She states this lightheadedness is often associated with shortness of breath and diaphoresis occasionally with nausea,"['PIP', 'NPP']"
She then had 6L of nonbloody ascitic fluid removed without complication,['NPP']
She then suffered rigidity with jaw clenching and tongue biting secondary to Fentanyl administration and was transferred to the CMED CCU for close observation,"['NPP', 'PIP']"
She tolerated a full diet well  but continued to have abdominal cramping and a mild ileus for the following three days,['NPP']
She underwent a TTE at Erich Lindemann Mental Health Center today  0526  showing modlg circumferential pericardial effusion without evidence of RV diastolic collapse and no MV inflow evidence of tamponade  pacer wire located in RV apex,['NPP']
She underwent a pelvic ultrasound and an abdomen and pelvis CT  which revealed continued air in the endometrial cavity vs in the fundal fibroid,['NPP']
She was able to subtract serial sevens  remember three out of three objects after five minutes  and there was notable aphasia or word finding difficulty,"['PIP', 'NPP']"
She was admitted and evaluated by the cardiac surgery service after having undergone cardiac catheterization which revealed a 70 stenosis of her left circumflex artery  50 stenosis of the left anterior descending and 10 stenosis of the right coronary artery,['NPP']
She was admitted on 20110825 for nausea  vomiting  and a shortened cervix,['NPP']
She was admitted to Cambridge Hospital 20180524 with ARF  Cr 35 up from 09  and SOB,['NPP']
She was continued on her antibiotics  and was afebrile until hospital day number five  when she had a temperature spike to 1023,['NPP']
She was dialysed but was slightly limited by hypotension,"['NPP', 'PIP']"
She was doing well with at least 4+ strength in all of her extremities  when on 1113  she had an acute drop in her systolic blood pressure to 70 for unclear reasons and without evidence of acute sepsis,['NPP']
She was found to have an ejection fraction of 3035 as well as an akinetic apex and apical mid and septal akinesis,['NPP']
She was found to have intermedullary lesion at C12 level which on biopsy showed abnormal vasculature  hemosiderin deposit  leading in turn to the discovery of a dural arteriovenous malformation at that level which was surgically corrected,['NPP']
She was in her usual state of health until 32097 when she experienced the fairly sudden onset of predominantly rightsided arm and leg weakness and ataxia,['NPP']
She was noted to have mild cataracts  possibly due to chronic steroids  as well as a subtle temporal disc pallor OD  possibly due to previous episode of optic neuritis,"['NPP', 'PIP']"
She was originally admitted to the Verg Medical Center in January  1998  because of a one year history of left sided weakness and spasticity,"['PIP', 'NPP']"
She was recently hospitalised from 0223  0304 for abdominal discomfort at which time she underwent paracentesis that ruled out SBP and relieved her abdominal pain,"['NPP', 'PIP']"
She was seen again by primary care physician  Roderick since she had complaints of dizziness  as well as a new complaint of decreased hearing and the sensation of static in her ears  meniere s disease was considered,"['NPP', 'PIP']"
She was sent for a CT scan of her abdomen  which revealed fluid and question of gas in the endometrial cavity  and she was sent to Pinewood  Norfolk for treatment and admission,['NPP']
She was started on Levofloxacin but the patient became hypotensive at that point with blood pressure of 7045 and received a normal saline bolus to boost her blood pressure to 9960  however the patient was admitted to the Medical Intensive Care Unit for overnight observation because of her somnolence and hypotension,['NPP']
She was taken postoperatively the ICU where she was extubated on postoperative day number one and by 51192 she was noted to have markedly increased use of her right side  resolving aphasia and she was transferred to the floor with the residual deficit only noted to be some left upper extremity weakness,"['NPP', 'PIP']"
She was then sent to Franklin Medical Center 0524 with lethargy and nv,['NPP']
She was transferred to Arbour Hospital on 20150221 for bowel obstruction  ischemia and worsening abdominal distention and pain,['NPP']
Shortness of breath  fever,['NPP']
Showed normal sinus rhythm at 107 beats per minute with left axis deviation and poor Rwave progression,"['PIP', 'NPP']"
Showed regular rate and rhythm without murmurs  rubs  or gallops,['NPP']
Sigmoid diverticulosis with focal narrowing of the sigmoid colon just distal to the dilatation with wall thickening  due to diverticulitis,"['PIP', 'NPP']"
Significant for GuillainBarr syndrome  Lupus  status post multiple decubiti  peripheral vascular disease  status post right total knee replacement and status post cholecystectomy  status post hysterectomy  status post goiter and left lung fibrosis  status post methicillin resistant Staphylococcus aureus pneumonia,['NPP']
Significant for Insulin dependent diabetes mellitus  atrial fibrillation  hypothyroidism  hypertension  depression  frequent urinary tract infections  neuropathic pain syndrome and osteoporosis,['NPP']
Significant for fatigue and increased abdominal discomfort,['NPP']
Significant for hypertension  hyperlipidemia,['NPP']
